date,ts_ms,coin,ret12,ret24,ret7d,day2_ret24,pump_max5m,mins_since_high12,retrace_from_high,vwap_dist,volr_15m,volr_1h,volr_2h,vol24_usd,oi_usd,funding_1h,funding_8h_sum,premium,spread_bps,depth_bid_05,depth_ask_05,btc_ret24,eth_ret24,breadth_up5,rank24,r30m,r1h,r2h,r3h,r6h,r24h,mae3h,fund_paid_3h,e18_r1h,e18_r2h,e18_r3h,e18_mae3h
2026-07-12,1783895672834,DASH,-0.004026,0.013229,-0.036642,-0.026726,0.006446,365,0.031296,-0.010710,0.806263,1.424567,1.173658,304817,985005,0.000013,,0.000000,,,,-0.000454,0.008225,4,25,-0.001192,-0.000349,0.015383,0.010003,-0.011777,-0.049667,0.022420,0.000038,-0.007962,-0.007269,0.004558,0.014250
2026-07-12,1783895672834,SKR,-0.022702,-0.030184,-0.019460,-0.004355,0.006974,705,0.042539,-0.022467,0.747658,0.524012,0.312813,92766,169491,0.000013,,-0.000338,,,,-0.000454,0.008225,4,164,-0.002030,0.001917,0.011164,0.008119,0.016802,0.025485,0.013081,0.000038,-0.008403,-0.004594,0.000000,0.006611
2026-07-12,1783895672834,AZTEC,0.082366,0.075342,0.032895,-0.004236,0.077152,290,0.037990,0.000314,0.845158,0.824417,0.687450,532003,675685,0.000013,0.000100,0.000000,9.39,8761,18483,-0.000454,0.008225,4,1,-0.003956,-0.013879,-0.001609,0.003017,-0.031244,-0.071405,0.013342,0.000038,-0.013071,-0.019506,-0.008094,0.002787
2026-07-12,1783895672834,CHIP,-0.005497,0.014314,0.032950,-0.047154,0.010060,780,0.016521,0.000370,0.601570,1.435144,0.824194,411138,3554492,0.000013,,0.000000,,,,-0.000454,0.008225,4,23,-0.000154,-0.002192,-0.005157,-0.005960,-0.057868,-0.087759,0.006608,0.000038,-0.004821,-0.009918,-0.012098,0.000952
2026-07-12,1783895672834,GRAM,-0.020044,-0.017537,-0.092780,-0.002187,0.003299,420,0.028540,-0.011402,0.133535,4.368795,2.355040,1566887,23768860,0.000013,,0.000000,,,,-0.000454,0.008225,4,127,0.000558,0.003657,0.013946,0.007190,-0.008243,-0.013264,0.018594,0.000038,-0.010836,-0.008755,0.000367,0.006122
2026-07-12,1783895672834,CASHCAT,0.011303,-0.142627,,,0.116525,525,0.123937,0.025849,0.166545,0.357474,0.402919,43533458,9037001,0.000636,,0.005709,,,,-0.000454,0.008225,4,177,-0.021706,-0.117647,-0.058471,-0.043471,-0.125882,-0.120765,0.011824,0.001299,-0.055966,-0.125269,-0.023761,0.002097
2026-07-13,1783979400377,BTC,-0.014012,-0.029676,-0.035263,-0.004968,0.002942,780,0.020941,-0.007592,1.016552,0.609780,0.751124,2156584318,2275171002,0.000013,,-0.000306,,,,-0.029676,-0.026425,2,92,0.001531,-0.001048,0.004641,0.005914,0.008010,0.041659,0.006817,0.000038,-0.002369,0.004464,0.007832,0.009460
2026-07-13,1783979400377,ETH,-0.012197,-0.026425,-0.027610,-0.004687,0.003823,780,0.019964,-0.006481,0.091740,0.255392,1.092333,1594260500,1533632001,0.000013,,-0.000284,,,,-0.029676,-0.026425,2,82,0.003979,-0.000455,0.009663,0.014154,0.013586,0.066678,0.014154,0.000038,-0.001817,0.008972,0.014026,0.015559
2026-07-13,1783979400377,ATOM,-0.011520,-0.022903,-0.047877,-0.016918,0.003914,90,0.028497,-0.007412,4.730663,1.367103,3.899503,441238,2058196,0.000013,,-0.000784,,,,-0.029676,-0.026425,2,65,0.003076,0.001963,0.006872,0.005366,-0.007395,0.018390,0.009817,0.000032,0.000653,0.004703,0.005161,0.007970
2026-07-13,1783979400377,DYDX,-0.054626,-0.081752,-0.063917,0.020924,0.005741,385,0.062757,-0.031228,4.054834,1.552414,1.702199,709939,3011266,0.000013,,0.000000,,,,-0.029676,-0.026425,2,165,0.002062,-0.003877,0.000412,0.014767,0.024831,-0.018396,0.015509,0.000038,-0.005189,0.001812,0.014415,0.015074
2026-07-13,1783979400377,SOL,-0.025784,-0.032257,-0.097664,-0.014293,0.003593,775,0.033566,-0.013597,1.733083,1.405160,1.631505,257795203,356623283,-0.000019,,-0.000605,,,,-0.029676,-0.026425,2,97,0.003147,0.002071,0.007653,0.012442,0.009483,0.038683,0.012442,-0.000040,0.001614,0.008177,0.014095,0.014660
2026-07-13,1783979400377,AVAX,-0.035998,-0.001188,-0.086783,-0.043424,0.006867,515,0.043330,-0.027399,2.078012,0.768520,0.590957,4190441,14286351,0.000009,,-0.000594,,,,-0.029676,-0.026425,2,24,0.003772,0.002394,0.009687,0.011956,0.007559,0.038639,0.014445,0.000032,0.000547,0.008288,0.013636,0.013824
2026-07-13,1783979400377,BNB,-0.009468,-0.017441,-0.040757,-0.010687,0.002773,405,0.013367,-0.006932,0.179380,0.453891,0.344605,4201743,23656614,-0.000004,,-0.000642,,,,-0.029676,-0.026425,2,47,0.002641,0.001684,0.005052,0.007888,0.009820,0.029549,0.007888,-0.000037,0.000779,0.004481,0.007864,0.008963
2026-07-13,1783979400377,APE,-0.019011,-0.035030,0.063575,-0.032798,0.004286,465,0.030818,-0.017262,1.762643,0.763070,0.567317,359693,900482,-0.000005,,-0.000273,,,,-0.029676,-0.026425,2,110,0.006891,0.005186,0.008597,0.010098,0.000546,-0.003070,0.013987,0.000024,0.001973,0.006463,0.009388,0.011021
2026-07-13,1783979400377,OP,-0.022166,-0.025100,-0.097315,-0.038092,0.007797,665,0.026560,-0.016404,2.101576,0.951240,0.664574,831903,3240075,-0.000012,,-0.000820,,,,-0.029676,-0.026425,2,75,0.001950,-0.000308,0.006465,0.016419,0.017445,0.036737,0.016419,-0.000042,-0.001537,0.007994,0.014964,0.016501
2026-07-13,1783979400377,LTC,-0.013521,-0.023662,-0.045914,-0.021839,0.004174,775,0.020379,-0.004898,0.892255,0.382154,0.304566,2090109,11546994,0.000001,,-0.000517,,,,-0.029676,-0.026425,2,70,0.006027,0.003199,0.008322,0.012818,0.011567,0.043369,0.014232,0.000013,0.002734,0.007969,0.014317,0.014548
2026-07-13,1783979400377,ARB,-0.045459,-0.047819,0.101977,-0.050699,0.022134,475,0.079281,-0.035996,3.055472,1.155133,1.038448,14226196,7024483,-0.000024,,-0.001577,,,,-0.029676,-0.026425,2,142,0.007997,0.006420,0.017797,0.021063,0.008673,0.026808,0.024555,-0.000003,0.000673,0.013694,0.017623,0.020990
2026-07-13,1783979400377,DOGE,-0.011741,-0.019408,-0.074659,-0.025494,0.002579,775,0.018827,-0.007425,0.966463,0.905492,0.655895,4934199,24945316,-0.000000,,-0.000533,,,,-0.029676,-0.026425,2,55,0.003656,0.000350,0.007886,0.011430,0.008138,0.042120,0.011486,-0.000005,-0.002015,0.006479,0.012021,0.013098
2026-07-13,1783979400377,INJ,-0.026965,-0.043450,-0.044022,-0.032850,0.005046,405,0.032435,-0.019875,1.953619,0.711233,0.832827,1203063,3009022,0.000006,,-0.000313,,,,-0.029676,-0.026425,2,136,0.003498,0.002289,0.008422,0.010128,0.033449,0.084023,0.015051,-0.000003,-0.000043,0.007748,0.012647,0.014460
2026-07-13,1783979400377,SUI,-0.028207,-0.035156,-0.058669,-0.005479,0.003302,775,0.034238,-0.018592,5.266595,1.537844,1.225342,8104149,31479139,0.000013,,-0.000295,,,,-0.029676,-0.026425,2,111,0.004316,0.005694,0.014144,0.015465,0.017532,0.067793,0.017377,0.000038,0.004229,0.014217,0.019204,0.020173
2026-07-13,1783979400377,kPEPE,-0.025210,-0.034383,-0.026633,-0.000723,0.006339,400,0.039942,-0.021217,2.082408,0.626615,0.536876,3076404,13658139,0.000001,,-0.000375,,,,-0.029676,-0.026425,2,107,0.009367,0.009741,0.019483,0.029224,0.021356,0.055826,0.032222,0.000022,0.007853,0.019447,0.030292,0.031040
2026-07-13,1783979400377,CRV,0.030265,0.021397,-0.010205,-0.015666,0.013998,95,0.044530,-0.010767,0.573509,1.893883,3.350132,5337510,6502002,-0.000061,-0.000010,-0.001410,0.95,23086,74260,-0.029676,-0.026425,2,6,-0.005942,-0.000660,0.007027,0.010423,0.011460,0.046831,0.015422,-0.000088,0.000236,0.007978,0.014918,0.016476
2026-07-13,1783979400377,LDO,0.003966,0.015858,0.106100,-0.023234,0.016318,165,0.028384,-0.001226,1.338624,1.640306,1.699475,1349698,8594930,0.000013,0.000100,0.000000,2.55,40116,34876,-0.029676,-0.026425,2,10,0.002613,-0.001562,0.001562,0.001976,0.001976,0.044426,0.008190,0.000038,-0.004389,-0.001336,0.003467,0.006170
2026-07-13,1783979400377,LINK,-0.016916,-0.021225,-0.029766,-0.002536,0.003880,775,0.024985,-0.012084,0.355689,0.357764,0.336508,3962520,38584657,0.000013,,-0.000168,,,,-0.029676,-0.026425,2,60,0.004362,0.002533,0.008596,0.014570,0.012152,0.058816,0.014570,0.000038,0.000971,0.007897,0.016381,0.016624
2026-07-13,1783979400377,STX,-0.014668,-0.039086,-0.048718,-0.016671,0.015000,595,0.021519,-0.010922,1.199734,0.715449,1.009193,297190,399868,-0.000010,,-0.000734,,,,-0.029676,-0.026425,2,125,0.006846,0.002323,0.012470,0.012837,0.001834,0.028730,0.015588,-0.000063,-0.003285,0.010038,0.009977,0.010707
2026-07-13,1783979400377,CFX,-0.017052,-0.048824,-0.065405,-0.006281,0.010930,460,0.034771,-0.015905,1.257983,0.691665,1.098397,159449,2769810,0.000013,,0.000048,,,,-0.029676,-0.026425,2,144,0.006621,0.004295,0.007451,0.012790,0.012601,0.053084,0.012957,0.000038,0.001469,0.005875,0.013693,0.014428
2026-07-13,1783979400377,GMX,0.007611,-0.008170,-0.041024,-0.038313,0.009686,50,0.004067,0.012562,1.381204,1.476439,0.975988,115389,503795,0.000013,,0.000000,,,,-0.029676,-0.026425,2,33,-0.000788,-0.005186,0.007815,0.010565,-0.004415,0.026019,0.014403,0.000038,-0.003695,0.006830,0.009772,0.013870
2026-07-13,1783979400377,SNX,-0.027202,-0.081275,0.000629,0.065603,0.008116,450,0.048351,-0.028084,0.333040,0.383297,0.342941,466121,716861,0.000013,,-0.000851,,,,-0.029676,-0.026425,2,163,0.004978,0.000269,0.008790,0.019284,0.034129,0.066015,0.020495,-0.000093,-0.001345,0.005154,0.026893,0.026893
2026-07-13,1783979400377,XRP,-0.018018,-0.026338,-0.078284,-0.020653,0.003864,775,0.023370,-0.010947,0.377979,0.328012,1.668231,45024898,98629046,-0.000005,,-0.000662,,,,-0.029676,-0.026425,2,81,0.002931,0.001607,0.008509,0.009454,0.006713,0.046894,0.009833,-0.000003,-0.000567,0.007365,0.009160,0.010009
2026-07-13,1783979400377,BCH,-0.018550,-0.029064,-0.048733,-0.027105,0.005380,490,0.025056,-0.014006,0.309522,0.754654,0.646238,2759263,6513673,-0.000002,,-0.000402,,,,-0.029676,-0.026425,2,90,0.001624,-0.000769,0.010687,0.009661,-0.001795,0.010687,0.014961,0.000011,0.000000,0.010043,0.012778,0.014744
2026-07-13,1783979400377,APT,-0.029965,-0.041769,-0.080480,-0.043116,0.003925,405,0.039875,-0.022717,1.916089,0.774587,0.478933,1815930,3469051,-0.000002,,-0.001028,,,,-0.029676,-0.026425,2,131,0.008588,0.008416,0.015802,0.015459,0.021642,0.055995,0.017176,0.000007,0.005484,0.013539,0.015596,0.016110
2026-07-13,1783979400377,AAVE,-0.027556,-0.041062,-0.009483,-0.023819,0.005475,635,0.031166,-0.012738,2.072421,1.087124,0.748377,8806653,81089459,0.000013,,0.000000,,,,-0.029676,-0.026425,2,129,0.003180,0.002070,0.008088,0.018736,0.025074,0.054481,0.018736,0.000038,0.002550,0.008790,0.021176,0.021731
2026-07-13,1783979400377,COMP,-0.028107,-0.033209,-0.063482,-0.017559,0.003571,705,0.031267,-0.019574,1.927471,0.723351,0.770049,155633,826201,0.000013,,0.000000,,,,-0.029676,-0.026425,2,100,0.006714,0.006714,0.005493,0.007935,0.008728,0.045532,0.008301,-0.000011,0.001765,0.002860,0.006571,0.007119
2026-07-13,1783979400377,WLD,-0.100565,-0.077721,-0.061358,0.042125,0.007823,630,0.109471,-0.065622,0.277261,0.362708,0.316838,19014125,39016225,0.000013,,-0.000465,,,,-0.029676,-0.026425,2,162,0.007168,0.005157,0.012635,0.012764,0.000980,0.069312,0.015858,0.000038,0.002444,0.009341,0.012248,0.013715
2026-07-13,1783979400377,YGG,-0.036484,-0.042402,-0.116590,-0.014991,0.003102,405,0.043016,-0.024415,7.953629,2.344185,1.518341,131124,116231,-0.000026,,-0.000143,,,,-0.029676,-0.026425,2,135,0.006170,0.005357,0.015257,0.017313,0.017504,0.053422,0.018031,-0.000098,0.003439,0.014327,0.019151,0.019246
2026-07-13,1783979400377,TRX,-0.007151,-0.019704,-0.013303,0.003969,0.003555,725,0.016350,-0.004038,0.760458,1.507966,1.116172,1474039,16191575,-0.000035,,-0.000667,,,,-0.029676,-0.026425,2,57,-0.002679,-0.002371,-0.002279,-0.002340,-0.000400,0.000647,0.000185,-0.000206,-0.002033,-0.001633,-0.002372,0.000216
2026-07-13,1783979400377,kSHIB,-0.026641,-0.033766,-0.070634,-0.027778,0.002918,780,0.033081,-0.016260,0.944813,1.565547,1.096941,390741,2373070,0.000007,,-0.000976,,,,-0.029676,-0.026425,2,103,0.006105,0.006838,0.013919,0.010989,0.013919,0.025885,0.016117,0.000018,0.005121,0.012192,0.011704,0.014631
2026-07-13,1783979400377,UNI,-0.008823,-0.036115,0.092262,-0.033183,0.011771,300,0.030955,-0.007352,1.211711,0.416262,0.390149,8412379,16186499,0.000006,,-0.000366,,,,-0.029676,-0.026425,2,113,0.008417,0.007128,0.018121,0.022845,0.023217,0.055595,0.024448,0.000033,0.002602,0.015582,0.030735,0.031507
2026-07-13,1783979400377,SEI,-0.024963,-0.029250,-0.076616,-0.026564,0.004834,775,0.031370,-0.016976,2.459876,0.992634,0.954163,403916,1484451,-0.000031,,-0.001104,,,,-0.029676,-0.026425,2,91,0.001849,0.000085,0.003124,0.002295,0.004825,0.020850,0.006376,-0.000078,-0.003669,0.000891,0.003945,0.004624
2026-07-13,1783979400377,RUNE,-0.019079,-0.001293,-0.007857,-0.015910,0.010163,635,0.033807,-0.013717,0.294684,0.196671,0.224456,395216,1468006,0.000013,,0.000000,,,,-0.029676,-0.026425,2,25,0.002590,0.002142,0.005877,0.006450,0.004283,0.039394,0.011579,0.000031,0.000970,0.004728,0.006420,0.010849
2026-07-13,1783979400377,ZRO,0.000664,-0.007611,-0.158598,-0.069550,0.010361,95,0.022302,0.001638,1.159738,0.382467,0.474722,2445607,26066712,0.000042,,0.000804,,,,-0.029676,-0.026425,2,32,0.007773,0.008111,0.006526,0.011200,0.010291,0.003018,0.013752,0.000125,0.004924,0.003356,0.009616,0.010394
2026-07-13,1783979400377,DOT,-0.004090,-0.017396,-0.066174,-0.022748,0.006060,345,0.014316,-0.003071,4.461336,1.506969,1.066747,1027712,4201389,0.000011,,-0.000325,,,,-0.029676,-0.026425,2,46,0.003685,0.000301,0.006660,0.010225,0.004275,0.023315,0.014187,0.000038,-0.003016,0.004819,0.010322,0.011944
2026-07-13,1783979400377,BANANA,-0.021897,-0.021187,0.066235,0.032607,0.008908,455,0.034249,-0.020041,1.254514,0.781923,0.563281,166051,179813,0.000013,,-0.000956,,,,-0.029676,-0.026425,2,59,0.002042,0.000562,0.004173,0.008791,0.030160,0.014000,0.012994,0.000038,0.000504,0.006191,0.011168,0.013864
2026-07-13,1783979400377,TRB,-0.018480,-0.013365,-0.152119,-0.032018,0.011919,345,0.057633,-0.023981,0.031468,0.080269,0.092850,2692296,466927,0.000013,,0.000000,,,,-0.029676,-0.026425,2,39,0.001962,-0.000474,0.005750,0.010959,0.013530,0.017860,0.010959,0.000026,-0.001623,0.005139,0.012036,0.012847
2026-07-13,1783979400377,BIGTIME,-0.042125,-0.050665,-0.102248,-0.032320,0.005767,775,0.046075,-0.025605,1.799033,1.355051,1.232475,143476,150989,-0.000027,,-0.001488,,,,-0.029676,-0.026425,2,146,0.003730,0.001791,0.005670,0.005819,0.009102,0.031185,0.008953,-0.000175,-0.001489,0.003126,0.005508,0.006699
2026-07-13,1783979400377,KAS,-0.010147,-0.022987,-0.072252,-0.027034,0.007514,350,0.030973,-0.011920,10.923707,2.928600,1.718079,186806,752512,-0.000017,,-0.001066,,,,-0.029676,-0.026425,2,66,0.005515,0.005088,0.009749,0.012916,0.002562,0.012596,0.013058,-0.000092,0.003623,0.007743,0.011544,0.012467
2026-07-13,1783979400377,BLUR,-0.077386,0.007958,-0.198191,-0.036604,0.017555,670,0.091076,-0.054222,0.403608,0.199595,0.198881,680619,1461145,0.000013,0.000100,-0.000119,5.35,48569,15288,-0.029676,-0.026425,2,17,0.010046,0.008322,0.006063,-0.002259,-0.016049,-0.030732,0.011413,0.000038,0.002721,0.002307,-0.004910,0.006626
2026-07-13,1783979400377,TIA,-0.040584,-0.010786,0.021079,-0.024939,0.008031,610,0.048894,-0.029413,0.862382,0.705579,0.575965,1210140,2459868,0.000013,,-0.000253,,,,-0.029676,-0.026425,2,35,0.005698,0.002684,0.002431,0.013396,0.021930,0.028768,0.013396,0.000016,-0.001642,-0.000404,0.013742,0.014979
2026-07-13,1783979400377,BSV,0.011480,0.082372,-0.025248,-0.019508,0.013768,125,0.029595,-0.004182,1.779050,0.977259,0.920399,576505,494059,0.000013,0.000100,0.000000,12.50,31161,51187,-0.029676,-0.026425,2,1,-0.000833,-0.001944,0.000278,-0.012638,-0.027637,-0.035136,0.003680,0.000038,-0.004236,0.001458,-0.011806,0.003750
2026-07-13,1783979400377,ADA,-0.020508,-0.035211,-0.152531,-0.039915,0.004148,775,0.027764,-0.013946,1.844316,0.663427,0.722007,5566540,22711847,-0.000005,,-0.000429,,,,-0.029676,-0.026425,2,112,0.002690,0.001153,0.007684,0.011206,0.008069,0.052638,0.012679,-0.000049,-0.000320,0.006910,0.012349,0.013053
2026-07-13,1783979400377,MINA,-0.029759,-0.020581,-0.167650,-0.015872,0.006702,705,0.045511,-0.017240,0.991492,0.647888,0.600005,248467,869263,-0.000024,,-0.000165,,,,-0.029676,-0.026425,2,58,0.003042,0.003915,0.005801,0.015117,0.011792,0.037875,0.018772,-0.000094,0.001837,0.005416,0.014881,0.017189
2026-07-13,1783979400377,POLYX,-0.024431,-0.038477,-0.089817,-0.022697,0.003896,770,0.032956,-0.021233,0.293622,0.338556,0.780061,137324,86661,-0.000055,,0.000000,,,,-0.029676,-0.026425,2,123,0.003959,0.002008,0.009667,0.012823,0.006799,0.032129,0.015720,-0.000132,0.001061,0.009667,0.015863,0.016781
2026-07-13,1783979400377,GAS,-0.025220,-0.024940,-0.054835,-0.025605,0.004028,620,0.028561,-0.016031,3.044963,1.176191,0.902512,89429,157974,0.000013,,0.000000,,,,-0.029676,-0.026425,2,74,0.003336,0.000196,0.003925,0.010794,0.004710,0.032676,0.013051,0.000038,-0.002353,0.004706,0.012158,0.012844
2026-07-13,1783979400377,PENDLE,-0.034508,-0.070859,-0.005031,0.002387,0.007673,585,0.042893,-0.022674,0.660816,0.792966,0.698287,836583,6399571,0.000013,,-0.000275,,,,-0.029676,-0.026425,2,160,0.007880,0.007811,0.009954,0.013548,0.006843,0.084192,0.017765,0.000038,0.004829,0.009107,0.015178,0.015799
2026-07-13,1783979400377,FET,-0.026481,-0.011577,-0.094628,-0.018808,0.004433,410,0.029927,-0.017256,1.422398,2.011749,1.328433,435444,6362106,0.000013,,0.000000,,,,-0.029676,-0.026425,2,37,0.003070,0.001919,0.009018,0.019124,0.023473,0.042725,0.019124,0.000038,0.000703,0.008498,0.021597,0.021597
2026-07-13,1783979400377,NEAR,-0.020342,-0.008791,-0.093142,0.001212,0.008506,415,0.049806,-0.025780,0.465271,0.461997,0.411325,16568805,76589831,0.000013,,0.000000,,,,-0.029676,-0.026425,2,34,0.004145,0.007918,0.019821,0.032416,0.042619,0.072165,0.032416,0.000038,0.005526,0.021574,0.034433,0.035602
2026-07-13,1783979400377,MEME,-0.032550,-0.034296,-0.118616,-0.041522,0.009124,405,0.036036,-0.015840,5.246911,1.883419,1.200722,50212,380559,0.000013,,-0.001866,,,,-0.029676,-0.026425,2,106,0.009346,0.005607,0.011215,0.020561,0.013084,0.033645,0.020561,-0.000079,0.005607,0.013084,0.020561,0.020561
2026-07-13,1783979400377,ORDI,-0.016844,-0.019443,-0.016424,0.013395,0.006589,320,0.057823,-0.031798,1.596523,0.676904,0.914129,270149,433870,0.000013,,-0.000261,,,,-0.029676,-0.026425,2,56,0.006637,0.007651,0.019649,0.046021,0.038834,0.019272,0.048832,0.000038,0.007560,0.018016,0.047214,0.048517
2026-07-13,1783979400377,NEO,-0.022141,-0.023151,-0.055228,-0.021639,0.003880,775,0.028073,-0.015328,1.452726,1.219537,0.948532,82190,273025,-0.000006,,0.000000,,,,-0.029676,-0.026425,2,67,0.004814,0.003756,0.012591,0.016718,0.013544,0.049519,0.032695,-0.000026,0.002271,0.010141,0.016532,0.031004
2026-07-13,1783979400377,ZEN,-0.026897,-0.034211,-0.065830,-0.015750,0.004344,775,0.036850,-0.021858,1.000006,0.816470,0.896835,158657,263060,0.000013,,0.000000,,,,-0.029676,-0.026425,2,105,0.005549,0.004193,0.012654,0.020035,0.015441,0.049335,0.020161,0.000038,0.002182,0.010033,0.021294,0.022172
2026-07-13,1783979400377,FIL,-0.026678,-0.041567,-0.073392,-0.015985,0.007069,780,0.034382,-0.019168,0.744817,1.716343,1.023950,631565,2131844,0.000013,,-0.000190,,,,-0.029676,-0.026425,2,130,0.004589,0.004372,0.013265,0.018300,0.024391,0.061058,0.019599,0.000013,0.003478,0.013181,0.019500,0.020109
2026-07-13,1783979400377,PYTH,-0.051339,-0.024380,0.038218,0.014318,0.009089,630,0.069794,-0.026609,0.665944,2.386592,1.283753,893213,1832333,0.000013,,0.000000,,,,-0.029676,-0.026425,2,72,0.005547,0.009920,0.009174,0.002901,-0.019499,0.003285,0.018091,0.000038,0.009069,0.010392,0.005100,0.018309
2026-07-13,1783979400377,SUSHI,-0.031096,-0.033621,-0.061676,-0.032991,0.005316,420,0.037442,-0.021553,1.603269,1.486298,1.147605,175848,368561,-0.000027,,-0.000769,,,,-0.029676,-0.026425,2,102,0.004882,0.005974,0.017730,0.029871,0.054988,0.062376,0.029871,-0.000139,0.004556,0.020471,0.030033,0.030482
2026-07-13,1783979400377,IMX,-0.039574,-0.034945,-0.111127,-0.006807,0.007885,560,0.043374,-0.023641,0.068420,0.125438,0.153998,327073,1777834,0.000013,,0.000000,,,,-0.029676,-0.026425,2,109,0.003513,0.001171,0.005153,0.000312,-0.004762,0.033726,0.006558,0.000038,-0.001324,0.003662,0.002805,0.004441
2026-07-13,1783979400377,kBONK,-0.056772,-0.063211,-0.169655,-0.020555,0.005379,670,0.059883,-0.022488,3.678044,1.409492,0.812292,1735637,8172225,-0.000059,,-0.000808,,,,-0.029676,-0.026425,2,154,-0.010501,-0.013732,-0.008347,-0.008347,-0.005924,0.017232,0.003500,-0.000205,-0.014555,-0.007278,-0.004852,0.004582
2026-07-13,1783979400377,GMT,-0.025726,-0.030099,-0.071528,-0.018401,0.005697,410,0.034433,-0.020909,0.767844,0.496307,0.586086,119600,271293,0.000013,,0.000000,,,,-0.029676,-0.026425,2,94,0.005581,0.003267,0.012660,0.014021,0.011026,0.032262,0.014702,0.000038,-0.000136,0.008559,0.015759,0.015759
2026-07-13,1783979400377,SUPER,-0.018971,-0.021540,-0.067805,-0.024726,0.003710,400,0.023892,-0.011771,2.459492,1.626209,1.067333,120662,139243,-0.000034,,-0.000394,,,,-0.029676,-0.026425,2,62,0.001362,-0.000143,0.005782,0.011516,0.006953,0.021444,0.011516,-0.000008,0.001772,0.009001,0.016195,0.017488
2026-07-13,1783979400377,JUP,0.012549,0.024752,-0.131411,-0.032104,0.016294,340,0.064004,-0.026966,0.526272,0.456995,0.429757,4867306,7365641,0.000013,0.000069,0.000000,2.43,26095,16359,-0.029676,-0.026425,2,5,0.005814,0.002083,0.001453,-0.000291,-0.015213,0.010610,0.009109,0.000038,-0.001453,0.002664,0.001066,0.008864
2026-07-13,1783979400377,kLUNC,-0.040623,-0.047524,-0.073969,-0.017513,0.004346,635,0.048279,-0.027359,1.455472,1.465179,1.483203,190228,356103,0.000013,,0.000000,,,,-0.029676,-0.026425,2,141,0.010635,0.009315,0.014719,0.020384,0.015380,0.053959,0.020975,0.000038,0.000760,0.009658,0.017329,0.019005
2026-07-13,1783979400377,RSR,-0.025431,-0.038057,-0.034931,-0.026793,0.006531,415,0.039612,-0.024158,0.910061,1.060140,0.913414,35907,127268,0.000013,,0.000000,,,,-0.029676,-0.026425,2,121,0.002508,0.001672,0.008361,0.015050,0.011706,0.032609,0.016722,0.000038,-0.000834,0.005838,0.012510,0.014178
2026-07-13,1783979400377,GALA,-0.022571,-0.023529,-0.123239,-0.031799,0.005508,390,0.027818,-0.015332,0.316415,0.796752,0.851326,138395,206807,0.000010,,-0.000502,,,,-0.029676,-0.026425,2,69,0.010537,0.005519,0.018063,0.015053,0.007526,0.022579,0.019568,-0.000059,0.003504,0.014515,0.014014,0.017017
2026-07-13,1783979400377,JTO,-0.088615,0.019900,-0.221156,-0.003388,0.031589,460,0.105775,-0.057272,0.140668,0.328842,0.345753,8804453,10005737,0.000012,-0.000135,-0.000596,2.11,16495,12635,-0.029676,-0.026425,2,7,0.024969,0.025979,0.050768,0.051697,0.034014,0.057760,0.066203,0.000034,0.019668,0.039432,0.043534,0.056355
2026-07-13,1783979400377,ACE,-0.043175,-0.053719,-0.108949,-0.020243,0.004335,775,0.047157,-0.022764,2.552990,1.047846,0.831384,92193,189852,0.000013,,0.000000,,,,-0.029676,-0.026425,2,149,0.005822,0.001456,0.007278,0.014556,0.010189,0.040757,0.014556,0.000038,-0.001453,0.005814,0.013081,0.013081
2026-07-13,1783979400377,WIF,-0.013628,-0.002152,-0.143204,-0.023445,0.004163,455,0.020788,-0.010851,1.192401,0.791896,0.985196,597367,2913395,-0.000011,,-0.000693,,,,-0.029676,-0.026425,2,27,0.004379,0.007074,0.016438,0.031730,0.039949,0.031461,0.031730,-0.000026,0.007345,0.018058,0.031400,0.036992
2026-07-13,1783979400377,CAKE,-0.011697,-0.017759,-0.042214,-0.033434,0.002629,775,0.016075,-0.004560,0.195675,0.439567,0.581692,309839,941995,0.000013,,0.000000,,,,-0.029676,-0.026425,2,49,0.003192,0.006239,0.014655,0.028366,0.018355,0.031123,0.028366,0.000038,0.005578,0.014924,0.028400,0.029341
2026-07-13,1783979400377,PEOPLE,-0.071835,-0.040618,-0.045878,-0.022809,0.010977,780,0.074796,-0.047341,0.096879,0.491223,0.564698,283177,133442,0.000013,,-0.000383,,,,-0.029676,-0.026425,2,128,0.003448,0.001915,0.012258,0.021643,0.032944,0.057652,0.022218,-0.000035,-0.000766,0.013790,0.027198,0.027198
2026-07-13,1783979400377,ENS,-0.018367,-0.017481,-0.058612,-0.021145,0.004008,770,0.020871,-0.011521,1.829944,1.429900,1.007245,136779,1731736,0.000013,,0.000000,,,,-0.029676,-0.026425,2,48,0.001612,-0.000074,0.006471,0.011752,0.014628,0.043885,0.012496,0.000038,-0.001164,0.009513,0.013501,0.014294
2026-07-13,1783979400377,ETC,-0.022766,-0.002308,-0.041313,-0.025609,0.004768,760,0.033266,-0.016859,0.956381,0.395156,0.391146,309583,1129145,0.000013,,-0.000410,,,,-0.029676,-0.026425,2,28,0.001786,0.002621,0.006354,0.010716,0.002708,0.036497,0.011961,0.000011,0.001991,0.006339,0.011595,0.012708
